0.73461928,1.011025007,0.217970656,0.334827774,0
0.72864285,0.993089885,0.204326468,0.521805943,0
0.137576078,-0.959621337,-1.182592359,0.769704303,0
0.3622586,-0.262248389,-0.545136495,0.06421907,0
0.746236485,1.006473637,0.051201249,0.176309477,0
0.640444467,0.679098237,-0.133938906,0.393283963,0
-0.772289378,-6.209147311,-2.973813166,1.025330312,0
0.716514285,0.949113512,0.208976874,0.552333643,0
0.717076996,0.950209333,0.207335339,0.281907742,0
-1.311896385,-5.488953431,-1.11248824,0.952852147,0
-0.04538513,0.086131604,-0.588126235,0.125635724,0
0.709213461,0.928210503,0.142085127,0.535279708,0
0.731613706,0.965336652,0.128449231,0.092122449,0
0.720524291,0.964787496,0.20659769,0.215826401,0
-23.62220774,2.749340625,0.598117157,2.436364157,0
0.696681284,0.911544962,0.162983938,0.550514758,0
0.738676577,1.036537574,0.177603587,0.51511227,0
0.733068924,1.030133483,0.224401095,-0.123829484,0
-1.920976609,-4.185063162,-2.647221016,-0.112118043,0
0.740025313,1.010903206,0.157406654,0.075798426,0
0.750769085,1.004340146,0.042661912,0.199735419,0
0.723558205,0.983591458,0.20750834,0.503239187,0
0.745240996,1.004548888,0.100125726,0.107582232,0
0.658805509,0.253206339,-0.486291651,0.468922675,0
-0.411018979,-1.821652289,0.180060237,0.5198943,0
0.720739706,0.965334546,0.206676317,0.215480984,0
0.234124797,-1.479483055,0.277467912,-0.166464204,0
0.717876825,0.960795422,0.212951427,0.49330471,0
-0.60770369,-3.083162066,0.572296333,0.049646109,0
0.716036164,0.953399799,0.208594407,0.490111373,0
0.742836879,1.049651486,0.184399869,0.478155841,0
0.740539228,1.002152731,0.124567984,0.093641752,0
0.730618481,1.002035417,0.200964481,0.51511227,0
-0.263370882,-1.515870165,-0.047577844,0.500026903,0
0.748590415,1.006358208,0.050529468,0.193537062,0
0.731482203,1.015149932,0.190633992,0.51511227,0
0.732142075,1.015904447,0.190442192,0.51511227,0
0.726418347,0.980107035,0.217635063,0.299624059,0
0.741223942,1.030595338,0.193802392,0.559491966,0
0.724196484,0.97353052,0.223297188,0.604020093,0
0.627775217,0.614352898,-0.20844695,-0.028674594,0
0.524457526,-0.07853832,-0.634784842,-0.122755266,0
0.637735834,-0.010520514,-0.719771146,-0.060557273,0
0.715944196,0.954318148,0.208205171,0.485688813,0
0.730859049,1.004225276,0.199303058,0.51511227,0
-2.768362463,-4.811389949,-5.029954445,0.950461594,0
0.737557341,0.720080722,-0.234924478,0.567006148,0
0.671600903,0.691287258,-0.030749905,0.261259382,0
0.421207107,-0.167999488,-0.416296261,1.340166721,0
0.745791978,1.004077055,0.096577659,0.111074761,0
0.745954324,1.035343256,0.179458371,0.605330808,0
0.16353791,-0.904639031,-1.086946856,0.678822683,0
0.71996559,0.959202714,0.212097685,0.303984736,0
0.713102462,0.943111696,0.207814671,0.485688813,0
0.34002408,-0.457651362,-0.579955375,1.911890915,0
0.72295065,0.969679534,0.207909107,0.224480209,0
0.687261041,0.88890849,-0.09449102,1.161141636,0
0.702109726,0.929115651,0.164825999,0.698954139,0
0.714878662,0.950529907,0.204767218,0.230738168,0
0.727120925,0.939769994,-0.017047211,0.895069691,0
0.74545339,1.036971989,0.184847017,0.602298505,0
0.718426793,0.960820801,0.213424388,0.616866989,0
0.254299289,-1.023594725,-1.117883475,0.344019769,0
0.715375344,0.9532489,0.208142873,0.350235123,0
0.734370151,1.010208953,0.190692038,0.073569703,0
0.749670029,1.003936351,0.067594318,0.163887708,0
-1.333361743,-5.745057689,-2.300022528,0.996884197,0
-1.149579737,-4.979917627,-2.459012666,0.67827387,0
0.730606553,0.998627393,0.212389155,0.44395954,0
0.730067442,0.999231925,0.202931113,0.51511227,0
0.723503421,0.97153143,0.207966654,0.219592222,0
0.334100069,-0.742693628,-1.236688631,-0.018342776,0
-9.628660835,-2.107238464,-0.422822791,1.401500496,0
-14.60997316,0.304316886,0.803104185,1.937053718,0
-0.757086756,-6.22338201,-2.685963025,1.041333949,0
0.726300959,0.980558703,0.217202042,0.290583055,0
0.763181499,1.041024756,0.047348956,0.121383622,0
0.522381948,0.037813066,-0.39282756,0.864421515,0
0.724440667,0.974641096,0.208058726,0.210503975,0
0.359025999,-1.053608225,-1.493627614,-0.112752916,0
0.740618006,1.009985317,0.150567063,0.078014844,0
0.747797772,1.050561637,0.182783346,0.559491966,0
0.725610365,0.977733748,0.220736373,0.604020093,0
0.742183314,1.025144807,0.18785128,0.604868515,0
0.714471861,0.942716246,0.206685139,0.295207168,0
0.735510239,1.012798991,0.198547896,0.063069986,0
0.734461518,1.010710724,0.196289183,0.51511227,0
0.747199886,1.046270259,0.1830715,0.575872,0
0.73667466,1.010626002,0.200696793,0.604020093,0
0.742671373,1.028453204,0.189835583,0.604020093,0
0.724472648,0.97435151,0.222796999,0.604020093,0
0.63256576,0.672448536,-0.162587244,0.423784503,0
0.744234083,0.966802956,0.020904071,0.736445364,0
0.733756455,1.024174277,0.190121693,0.505794229,0
0.791741794,1.112864142,0.035766564,-0.047526699,0
0.741073678,1.028887445,0.193777388,0.568081067,0
0.744976451,1.052294419,0.171561383,0.525585425,0
0.169297852,-0.92056089,-1.086920576,0.659051994,0
-1.066822264,-5.178859144,-2.55404798,0.738726695,0
0.714392132,0.949143666,0.207782323,0.485688813,0
0.745642746,1.004084068,0.097690951,0.109056657,0
0.73263036,1.016820252,0.190003136,0.51511227,0
0.717515393,0.953339587,0.208309133,0.552333643,0
0.71362643,0.938240436,0.20921231,0.552281714,0
0.718737058,0.959680443,0.212818441,0.501951769,0
-2.949394868,-4.503231168,-4.973214469,0.867855211,0
0.734349076,1.00371244,0.204908875,0.604020093,0
-0.442552517,-3.134811269,0.856534048,-0.170620014,0
0.738884908,1.046935199,0.194452053,0.472834997,0
0.725347929,0.977341759,0.219431478,0.599898714,0
0.717594522,0.957604842,0.207515023,0.240171627,0
0.715575569,0.953546216,0.207951107,0.483812595,0
0.764540268,1.103838723,0.094300902,-0.153948765,0
0.265486174,-0.579816063,-0.61760424,0.305900799,0
0.758093604,1.079449502,0.10053751,-0.199565726,0
0.679837801,0.691671695,-0.219789623,0.51808631,0
-1.219965555,-3.898654556,2.147437508,0.919976764,0
0.251261126,-0.87571399,-0.846339471,0.335867547,0
0.26857679,-0.734213447,-0.678667669,0.247233728,0
0.407263723,-0.103636181,-0.462466849,0.949267984,0
0.535543993,-0.040744155,-0.671028981,0.034634336,0
0.753251683,1.004239928,0.04027946,0.216512575,0
0.386751416,-0.835897614,-1.209236282,-0.452684463,0
0.724502245,0.974439497,0.222743394,0.604020093,0
0.752729917,1.005059319,0.043169549,0.216512575,0
0.71398935,0.947463815,0.206528026,0.448891037,0
0.730418068,1.000211095,0.202348575,0.51511227,0
0.236455985,-0.679653033,-0.709107891,0.36276456,0
0.717396243,0.954409833,0.209567593,0.485688813,0
0.66591536,0.878350848,-0.120870694,1.161141636,0
0.723105963,0.970288588,0.225272332,0.604020093,0
0.787330518,1.092862135,0.04731105,0.04181798,0
0.713761987,0.948200516,0.208683868,0.343787553,0
-0.462350156,-1.919509426,0.240002415,0.564127721,0
0.747638325,1.005039099,0.047380065,0.181106958,0
0.744705986,1.034501762,0.186150503,0.604020093,0
0.730393668,0.9986177,0.203656848,0.51511227,0
0.772885631,1.075944734,0.074095036,-0.081971612,0
0.240325839,-0.965075216,-0.95222852,0.39184208,0
-7.601909868,-2.964652186,-4.082382067,1.262681505,0
0.742289084,1.031835405,0.191441555,0.572693008,0
0.71469369,0.92923648,0.142226886,0.573030946,0
0.718582616,0.963261533,0.213618627,0.494210368,0
0.307756021,-0.622344822,-0.848157916,0.257061932,0
0.752049918,1.014177645,0.056153396,0.239342107,0
0.7425544,0.995792184,0.07262274,0.147167277,0
0.74364147,1.031337137,0.188078548,0.604020093,0
0.33973351,-0.462265151,-0.575728542,1.911890915,0
0.748607486,1.004822731,0.04591951,0.186873599,0
0.513945495,0.033146828,-0.379807948,0.884655346,0
0.722664548,0.968727104,0.207880424,0.227170487,0
0.734790085,1.005023485,0.204110121,0.604020093,0
-11.82952219,-1.127411854,-1.438941272,0.830308046,0
0.717820575,0.961304624,0.210373686,0.488998666,0
-0.881017677,-3.192573386,0.815983778,0.582201148,0
-0.76634534,-3.284284494,-2.117818138,0.565508428,0
0.234295444,-1.476506527,0.274720367,-0.165324746,0
0.715536753,0.953397686,0.20791782,0.483004249,0
0.541245696,-0.635250056,1.812026052,-22.78473218,0
0.725213732,0.976554627,0.221454753,0.604020093,0
0.737507318,0.982239299,0.105087816,0.111919458,0
0.737881064,1.014212436,0.19851176,0.604020093,0
0.703145244,0.928964368,0.171333676,0.550903625,0
0.732822436,0.987941932,0.148034481,0.0950859,0
0.745178726,1.035907136,0.18529428,0.604020093,0
-1.862469112,-4.776521497,-1.240950244,0.662046272,0
0.736815536,1.011044804,0.200441637,0.604020093,0
0.646831485,0.583815127,-0.134921713,-0.532057091,0
0.737818289,0.98418146,0.118049117,0.092122449,0
0.670803088,0.70472119,-0.023549723,0.275757788,0
0.731301976,1.004787269,0.214363863,0.359968837,0
0.737816633,1.042727763,0.19309935,0.479103455,0
0.750552236,1.015965755,0.063803535,0.237743057,0
0.764121789,1.083488745,0.147669225,0.494376281,0
0.722909685,0.969705087,0.22562783,0.604020093,0
0.727544832,0.983484586,0.21723268,0.604020093,0
0.739239439,1.038210867,0.176584135,0.51511227,0
-0.767054038,-6.082607793,-2.415535631,1.040634444,0
0.761984653,1.064239624,0.096804273,-0.181586949,0
0.725928712,0.978508111,0.217234672,0.299935661,0
0.713902088,0.944521646,0.207926204,0.327497801,0
0.653879924,0.33055819,-0.410432939,0.456154422,0
0.73754797,1.014739803,0.185994835,0.066534222,0
-1.462222628,-5.662988995,-2.161865161,0.988190498,0
0.750355734,1.058330779,0.178495696,0.559491966,0
0.717268806,0.956520155,0.205409439,0.221046552,0
0.713519027,0.945727467,0.206491535,0.450393674,0
0.626360856,0.077827611,-0.575669732,0.512407033,0
0.752734488,1.068301928,0.170256128,0.550453014,0
0.724038079,0.014385945,-0.812711394,0.153844301,0
0.751633467,1.006781205,0.04924285,0.216512575,0
0.164467402,-0.789345212,-0.982630855,0.657458614,0
-1.167991967,-3.307453111,1.071850785,1.141373426,0
0.305303288,-0.519901776,-0.668653759,1.715968336,0
-0.660691103,-6.226164899,-3.067598678,1.04296533,0
-1.985657528,-4.595316426,-1.925447536,0.243161861,0
-1.693290354,-5.278029919,-1.594289358,0.91432552,0
0.753395631,1.054666071,0.157195486,0.492354555,0
-1.303679698,-3.582908032,0.736772775,1.131257541,0
-0.592229014,-3.338378462,1.516329149,0.244879218,0
-0.821916039,-6.036800959,-2.125629275,1.039538876,0
0.723387072,0.971124277,0.224763189,0.604020093,0
0.714339525,0.941109164,0.207063227,0.307988034,0
0.727244486,0.918334885,0.100698762,0.582682763,0
0.193658784,0.008891874,-0.605714548,0.017995901,0
0.723005328,0.969989417,0.225454602,0.604020093,0
0.723451338,0.971315329,0.224646791,0.604020093,0
0.237708816,-0.475124369,-0.841346641,1.143167772,0
0.276352579,-0.465384366,-0.746040232,1.432006944,0
0.624111736,0.603013542,-0.224133251,-0.083784728,0
0.746692382,1.005255164,0.048820237,0.175500018,0
0.143898937,-2.322812333,-2.196804223,0.76678373,0
0.742667558,0.992501913,0.110537724,0.515049387,0
0.341921235,-0.718713801,-1.297250249,-0.433061316,0
0.71672683,0.957801194,0.208203315,0.485688813,0
-0.126674649,-2.42802098,0.950754513,-0.147896898,0
0.740916608,1.008219615,0.136243735,0.515072772,0
0.757549156,0.859444629,-0.096145523,0.614192833,0
